timestamp,mq4,mq5,mq135,mq2,mq7,mq3,label
2026-05-02T05:41:14.444500,2003,2576,1125,451,469,1371,Mixture
2026-05-02T05:41:16.367694,1913,2483,1200,526,480,1282,Mixture
2026-05-02T05:41:18.407421,2003,2543,1141,454,501,1369,Mixture
2026-05-02T05:41:20.381524,1918,2510,1226,526,472,1290,Mixture
2026-05-02T05:41:22.485472,2014,2515,1137,455,520,1392,Mixture
2026-05-02T05:41:24.364696,1922,2542,1224,504,473,1318,Mixture
2026-05-02T05:41:26.385597,1991,2500,1134,454,543,1390,Mixture
2026-05-02T05:41:28.434910,1916,2562,1208,476,467,1295,Mixture
2026-05-02T05:41:30.374601,1965,2492,1122,472,548,1353,Mixture
2026-05-02T05:41:32.389815,1920,2565,1216,446,468,1302,Mixture
2026-05-02T05:41:34.359793,1940,2487,1131,500,550,1326,Mixture
2026-05-02T05:41:36.508798,1940,2578,1173,451,465,1300,Mixture
2026-05-02T05:41:38.371517,1912,2481,1127,523,542,1284,Mixture
2026-05-02T05:41:40.372700,2006,2585,1157,488,548,1367,Mixture
2026-05-02T05:41:42.366701,1925,2584,1210,532,528,1285,Mixture
2026-05-02T05:41:44.447253,2007,2585,1127,507,542,1355,Mixture
2026-05-02T05:41:46.366716,1945,2583,1211,535,493,1301,Mixture
2026-05-02T05:41:48.542402,2006,2567,1131,538,544,1368,Mixture
2026-05-02T05:41:50.397061,1923,2482,1207,528,473,1298,Mixture
2026-05-02T05:41:52.435189,2008,2540,1121,452,503,1375,Mixture
2026-05-02T05:41:54.366378,1912,2494,1191,512,464,1292,Mixture
2026-05-02T05:41:56.400798,2002,2500,1134,458,527,1374,Mixture
2026-05-02T05:41:58.476415,1907,2539,1211,489,463,1286,Mixture
2026-05-02T05:42:00.421147,1981,2493,1209,531,548,1354,Mixture
2026-05-02T05:42:02.572253,1914,2564,1219,472,460,1287,Mixture
2026-05-02T05:42:04.409799,1961,2485,1133,477,544,1338,Mixture
2026-05-02T05:42:06.509985,1927,2582,1209,446,461,1293,Mixture
2026-05-02T05:42:08.406655,1927,2482,1129,504,548,1321,Mixture
2026-05-02T05:42:10.383993,1945,2575,1177,453,464,1311,Mixture
2026-05-02T05:42:12.358653,1908,2489,1125,517,538,1286,Mixture
2026-05-02T05:42:14.413836,1981,2580,1140,449,466,1342,Mixture
2026-05-02T05:42:16.389501,1912,2489,1164,533,513,1288,Mixture
2026-05-02T05:42:18.361693,2000,2586,1134,509,544,1367,Mixture
2026-05-02T05:42:20.368810,1960,2590,1220,531,495,1323,Mixture
2026-05-02T05:42:22.435776,2004,2561,1146,524,553,1383,Mixture
2026-05-02T05:42:24.363870,1981,2600,1210,526,473,1356,Mixture
2026-05-02T05:42:26.372051,1994,2528,1160,524,541,1368,Mixture
2026-05-02T05:42:28.361564,1997,2595,1211,500,474,1374,Mixture
2026-05-02T05:42:30.428256,2000,2499,1171,532,544,1376,Mixture
2026-05-02T05:42:32.370388,1998,2596,1206,482,493,1371,Mixture
2026-05-02T05:42:34.428522,1967,2503,1206,533,543,1355,Mixture
2026-05-02T05:42:36.489430,1992,2593,1207,457,495,1375,Mixture
2026-05-02T05:42:38.453597,1933,2531,1200,531,545,1325,Mixture
2026-05-02T05:42:40.369803,1995,2590,1162,447,537,1372,Mixture
2026-05-02T05:42:42.364012,1907,2563,1191,525,544,1300,Mixture
2026-05-02T05:42:44.454774,1997,2586,1144,476,546,1369,Mixture
2026-05-02T05:42:46.360802,1914,2576,1186,527,526,1292,Mixture
2026-05-02T05:42:48.445164,1995,2588,1114,493,543,1371,Mixture
2026-05-02T05:42:50.361266,1936,2583,1185,522,504,1299,Mixture
2026-05-02T05:42:52.407804,1995,2557,1100,515,542,1364,Mixture
2026-05-02T05:42:54.402707,1959,2584,1184,526,477,1320,Mixture
2026-05-02T05:42:56.370730,1997,2530,1121,518,540,1363,Mixture
2026-05-02T05:42:58.360043,1993,2582,1186,525,462,1346,Mixture
2026-05-02T05:43:00.365815,1995,2509,1151,526,545,1367,Mixture
2026-05-02T05:43:02.371265,1993,2583,1184,495,469,1361,Mixture
2026-05-02T05:43:04.362657,1975,2487,1177,532,541,1358,Mixture
2026-05-02T05:43:06.468231,1987,2573,1183,468,504,1362,Mixture
2026-05-02T05:43:08.473477,1939,2471,1096,467,534,1324,Mixture
2026-05-02T05:43:10.603536,1898,2481,1101,446,462,1278,Mixture
2026-05-02T05:43:12.414120,1912,2480,1101,497,535,1301,Mixture
2026-05-02T05:43:14.500784,1933,2563,1158,450,464,1305,Mixture
2026-05-02T05:43:16.524921,1905,2478,1114,519,541,1285,Mixture
2026-05-02T05:43:18.386575,1970,2569,1153,449,464,1341,Mixture
2026-05-02T05:43:20.361680,1912,2474,1148,527,520,1292,Mixture
2026-05-02T05:43:22.493180,1991,2562,1113,448,468,1289,Mixture
2026-05-02T05:43:24.358715,1898,2474,1155,519,487,1281,Mixture
2026-05-02T05:43:26.365383,1991,2534,1110,449,479,1368,Mixture
2026-05-02T05:43:28.355281,1899,2468,1181,528,467,1284,Mixture
2026-05-02T05:43:30.385795,1990,2513,1108,445,506,1360,Mixture
2026-05-02T05:43:32.358947,1905,2502,1198,515,461,1281,Mixture
2026-05-02T05:43:34.453391,1984,2485,1175,536,546,1360,Mixture
2026-05-02T05:43:36.469060,1897,2478,1186,479,469,1283,Mixture
2026-05-02T05:43:38.366448,1957,2470,1102,460,542,1357,Mixture
2026-05-02T05:43:40.564456,1900,2552,1185,451,465,1283,Mixture
2026-05-02T05:43:42.520452,1930,2479,1106,481,547,1307,Mixture
2026-05-02T05:43:44.470525,1917,2571,1179,451,469,1282,Mixture
2026-05-02T05:43:46.357704,1902,2476,1115,508,542,1284,Mixture
2026-05-02T05:43:48.552087,1948,2582,1161,446,470,1311,Mixture
2026-05-02T05:43:50.375038,1904,2489,1139,522,539,1286,Mixture
2026-05-02T05:43:52.448250,1966,2585,1140,443,467,1336,Mixture
2026-05-02T05:43:54.497817,1897,2486,1152,522,510,1287,Mixture
2026-05-02T05:43:56.382164,1977,2563,1118,448,464,1355,Mixture
2026-05-02T05:43:58.362185,1895,2480,1176,522,489,1273,Mixture
2026-05-02T05:44:00.475743,1988,2539,1136,446,485,1353,Mixture
2026-05-02T05:44:02.360082,1907,2491,1214,523,469,1284,Mixture
2026-05-02T05:44:04.365649,1990,2513,1137,446,520,1369,Mixture
2026-05-02T05:44:06.366467,1907,2535,1231,494,467,1285,Mixture
2026-05-02T05:44:08.391086,1988,2501,1149,447,545,1377,Mixture
2026-05-02T05:44:10.463515,1902,2563,1220,461,467,1297,Mixture
2026-05-02T05:44:12.412087,1950,2501,1141,471,545,1348,Mixture
2026-05-02T05:44:14.458829,1899,2598,1213,438,467,1281,Mixture
2026-05-02T05:44:16.376147,1932,2492,1132,496,545,1321,Mixture
2026-05-02T05:44:18.500562,1926,2595,1200,451,470,1299,Mixture
2026-05-02T05:44:20.395727,1897,2496,1137,514,548,1292,Mixture
2026-05-02T05:44:22.379955,1897,2593,1151,445,463,1313,Mixture
2026-05-02T05:44:24.391594,1900,2489,1134,527,532,1282,Mixture
2026-05-02T05:44:26.439368,1975,2583,1119,447,466,1343,Mixture
2026-05-02T05:44:28.357691,1904,2499,1159,520,506,1282,Mixture
2026-05-02T05:44:30.438815,1981,2562,1127,448,475,1364,Mixture
2026-05-02T05:44:32.359941,1898,2492,1206,528,484,1283,Mixture
2026-05-02T05:44:34.378473,1984,2534,1135,444,512,1374,Mixture
2026-05-02T05:44:36.351372,1889,2504,1207,505,462,1286,Mixture
2026-05-02T05:44:38.363311,1977,2493,1122,443,526,1362,Mixture
2026-05-02T05:44:40.358568,1887,2533,1200,487,469,1277,Mixture
2026-05-02T05:44:42.362124,1956,2485,1120,449,547,1350,Mixture
2026-05-02T05:44:44.369105,1978,2593,1207,460,506,1362,Mixture
2026-05-02T05:44:46.392827,1941,2490,1196,520,547,1331,Mixture
2026-05-02T05:44:48.356558,1983,2593,1200,445,522,1366,Mixture
2026-05-02T05:44:50.360426,1913,2537,1200,512,543,1300,Mixture
2026-05-02T05:44:52.362255,1977,2587,1164,453,542,1355,Mixture
2026-05-02T05:44:54.398093,1888,2570,1191,517,543,1271,Mixture
2026-05-02T05:44:56.359928,1981,2564,1128,472,539,1352,Mixture
2026-05-02T05:44:58.426120,1911,2584,1185,516,518,1267,Mixture
2026-05-02T05:45:00.359080,1977,2582,1110,500,543,1361,Mixture
2026-05-02T05:45:02.482912,1939,2586,1187,529,495,1301,Mixture
2026-05-02T05:45:04.425163,1934,2530,1103,442,454,1354,Mixture
2026-05-02T05:45:06.368834,1888,2476,1175,525,453,1269,Mixture
2026-05-02T05:45:08.352714,1977,2501,1099,447,497,1352,Mixture
2026-05-02T05:45:10.351520,1895,2504,1191,506,458,1275,Mixture
2026-05-02T05:45:12.366867,1979,2480,1110,454,531,1359,Mixture
2026-05-02T05:45:14.463109,1896,2543,1197,477,462,1277,Mixture
2026-05-02T05:45:16.435432,1953,2483,1113,455,542,1343,Mixture
2026-05-02T05:45:18.375548,1886,2572,1194,442,464,1274,Mixture
2026-05-02T05:45:20.350029,1923,2483,1121,482,547,1321,Mixture
2026-05-02T05:45:22.526240,1900,2567,1181,447,461,1287,Mixture
2026-05-02T05:45:24.395007,1888,2485,1120,505,547,1292,Mixture
2026-05-02T05:45:26.355086,1929,2556,1153,445,461,1302,Mixture
2026-05-02T05:45:28.350460,1885,2475,1122,515,537,1272,Mixture
2026-05-02T05:45:30.380985,1964,2559,1125,449,457,1335,Mixture
2026-05-02T05:45:32.398147,1887,2475,1158,532,500,1271,Mixture
2026-05-02T05:45:34.537873,1974,2544,1124,448,468,1305,Mixture
2026-05-02T05:45:36.395066,1892,2473,1189,528,480,1274,Mixture
2026-05-02T05:45:38.423321,1975,2526,1130,455,464,1345,Mixture
2026-05-02T05:45:40.355194,1890,2481,1216,529,459,1275,Mixture
2026-05-02T05:45:42.427464,1981,2496,1132,463,512,1362,Mixture
2026-05-02T05:45:44.363828,1893,2524,1213,503,473,1285,Mixture
2026-05-02T05:45:46.364770,1978,2482,1122,447,541,1377,Mixture
2026-05-02T05:45:48.354290,1900,2553,1204,467,463,1295,Mixture
2026-05-02T05:45:50.408560,1948,2483,1117,457,542,1340,Mixture
2026-05-02T05:45:52.659286,1895,2571,1193,444,462,1276,Mixture
2026-05-02T05:45:54.347827,1917,2490,1124,482,549,1306,Mixture
2026-05-02T05:45:56.378512,1915,2587,1172,441,465,1303,Mixture
2026-05-02T05:45:58.354257,1888,2480,1124,509,542,1294,Mixture
2026-05-02T05:46:00.548809,1957,2578,1153,452,464,1324,Mixture
2026-05-02T05:46:02.350068,1893,2473,1132,518,518,1264,Mixture
2026-05-02T05:46:04.469758,1971,2581,1133,447,468,1340,Mixture
2026-05-02T05:46:06.351693,1897,2485,1177,527,500,1266,Mixture
2026-05-02T05:46:08.429594,1985,2566,1134,441,472,1357,Mixture
2026-05-02T05:46:10.388636,1903,2494,1217,526,474,1286,Mixture
2026-05-02T05:46:12.452678,1987,2541,1146,445,481,1374,Mixture
2026-05-02T05:46:14.349828,1904,2525,1224,516,461,1301,Mixture
2026-05-02T05:46:16.358831,1991,2514,1136,453,527,1386,Mixture
2026-05-02T05:46:18.466403,1889,2552,1205,482,466,1296,Mixture
2026-05-02T05:46:20.404263,1957,2487,1120,447,545,1359,Mixture
2026-05-02T05:46:22.348477,1890,2568,1197,460,459,1281,Mixture
2026-05-02T05:46:24.354831,1921,2480,1111,476,541,1325,Mixture
2026-05-02T05:46:26.460687,1878,2565,1172,447,459,1274,Mixture
2026-05-02T05:46:28.402140,1886,2481,1105,501,539,1277,Mixture
2026-05-02T05:46:30.646711,1915,2594,1151,438,465,1301,Mixture
2026-05-02T05:46:32.391877,1879,2497,1115,517,534,1272,Mixture
2026-05-02T05:46:34.380654,1949,2590,1137,441,464,1317,Mixture
2026-05-02T05:46:36.482835,1882,2483,1160,527,510,1274,Mixture
2026-05-02T05:46:38.479327,1962,2564,1109,446,463,1351,Mixture
2026-05-02T05:46:40.348518,1873,2480,1148,520,483,1267,Mixture
2026-05-02T05:46:42.433120,1960,2542,1100,444,489,1355,Mixture
2026-05-02T05:46:44.344632,1873,2477,1187,521,457,1262,Mixture
2026-05-02T05:46:46.382010,1962,2501,1102,447,509,1348,Mixture
2026-05-02T05:46:48.392828,1876,2507,1190,504,463,1264,Mixture
2026-05-02T05:46:50.527462,1963,2482,1181,524,544,1349,Mixture
2026-05-02T05:46:52.342993,1880,2553,1206,473,468,1270,Mixture
2026-05-02T05:46:54.445666,1935,2492,1130,469,545,1334,Mixture
2026-05-02T05:46:56.506686,1870,2582,1202,448,467,1271,Mixture
2026-05-02T05:46:58.424589,1905,2483,1127,492,542,1306,Mixture
2026-05-02T05:47:00.362429,1893,2591,1178,449,466,1290,Mixture
2026-05-02T05:47:02.493536,1888,2494,1132,512,543,1294,Mixture
2026-05-02T05:47:04.485988,1932,2590,1151,443,469,1322,Mixture
2026-05-02T05:47:06.372831,1875,2491,1127,517,522,1280,Mixture
2026-05-02T05:47:08.469871,1957,2596,1133,448,462,1342,Mixture
2026-05-02T05:47:10.344679,1878,2491,1161,514,506,1286,Mixture
2026-05-02T05:47:12.381515,1968,2569,1121,443,474,1368,Mixture
2026-05-02T05:47:14.384372,1882,2484,1187,524,479,1280,Mixture
2026-05-02T05:47:16.465613,1972,2526,1115,448,497,1360,Mixture
2026-05-02T05:47:18.346687,1890,2495,1212,515,462,1272,Mixture
2026-05-02T05:47:20.360863,1970,2492,1110,451,521,1352,Mixture
2026-05-02T05:47:22.351211,1883,2518,1192,488,463,1275,Mixture
2026-05-02T05:47:24.416841,1949,2483,1111,463,540,1335,Mixture
2026-05-02T05:47:26.354947,1880,2543,1194,460,464,1271,Mixture
2026-05-02T05:47:28.349267,1923,2494,1201,522,547,1320,Mixture
2026-05-02T05:47:30.352966,1966,2577,1198,444,528,1352,Mixture
2026-05-02T05:47:32.364953,1892,2487,1121,502,544,1294,Mixture
2026-05-02T05:47:34.344703,1908,2573,1164,444,464,1281,Mixture
2026-05-02T05:47:36.341689,1871,2485,1110,527,544,1256,Mixture
2026-05-02T05:47:38.372033,1941,2583,1136,436,465,1315,Mixture
2026-05-02T05:47:40.484633,1881,2493,1131,513,517,1274,Mixture
2026-05-02T05:47:42.481713,1974,2591,1113,438,460,1334,Mixture
2026-05-02T05:47:44.350983,1889,2493,1153,516,489,1292,Mixture
2026-05-02T05:47:46.424873,1970,2566,1128,443,479,1370,Mixture
2026-05-02T05:47:48.348075,1874,2506,1204,509,474,1292,Mixture
2026-05-02T05:47:50.372986,1974,2536,1133,438,508,1377,Mixture
2026-05-02T05:47:52.462247,1887,2523,1207,497,464,1294,Mixture
2026-05-02T05:47:54.525059,1965,2499,1129,443,536,1370,Mixture
2026-05-02T05:47:56.340365,1885,2545,1209,471,464,1286,Mixture
2026-05-02T05:47:58.505850,1948,2490,1118,453,543,1347,Mixture
2026-05-02T05:48:00.554612,1880,2559,1194,451,463,1276,Mixture
2026-05-02T05:48:02.383529,1918,2483,1116,484,541,1315,Mixture
2026-05-02T05:48:04.476085,1887,2579,1184,448,464,1267,Mixture
2026-05-02T05:48:06.443046,1887,2485,1118,514,545,1293,Mixture
2026-05-02T05:48:08.388576,1921,2591,1168,450,467,1304,Mixture
2026-05-02T05:48:10.384821,1875,2482,1115,439,515,1280,Mixture
2026-05-02T05:48:12.430298,1947,2567,1132,444,461,1336,Mixture
2026-05-02T05:48:14.341838,1879,2486,1155,527,507,1266,Mixture
2026-05-02T05:48:16.525645,1964,2565,1116,449,461,1355,Mixture
2026-05-02T05:48:18.348480,1875,2479,1172,523,488,1277,Mixture
2026-05-02T05:48:20.467912,1968,2529,1111,447,490,1359,Mixture
2026-05-02T05:48:22.488220,1879,2487,1206,518,468,1284,Mixture
2026-05-02T05:48:24.518717,1960,2497,1119,447,516,1364,Mixture
2026-05-02T05:48:26.353699,1878,2505,1205,493,471,1282,Mixture
2026-05-02T05:48:28.591809,1900,2480,1114,443,457,1277,Mixture
2026-05-02T05:48:30.790960,1884,2482,1108,440,470,1296,Mixture
2026-05-02T05:48:32.400969,1940,2492,1130,447,471,1299,Mixture
2026-05-02T05:48:34.505251,1889,2497,1137,445,496,1391,Mixture
2026-05-02T05:48:36.361068,1913,2499,1131,487,551,1348,Mixture
2026-05-02T05:48:38.541626,1916,2602,1184,440,466,1334,Mixture
2026-05-02T05:48:40.506922,1888,2502,1126,508,549,1320,Mixture
2026-05-02T05:48:42.361568,1934,2599,1155,442,465,1344,Mixture
2026-05-02T05:48:44.479363,1885,2496,1135,517,527,1298,Mixture
2026-05-02T05:48:46.631503,1964,2588,1139,442,462,1361,Mixture
2026-05-02T05:48:48.343088,1883,2489,1180,525,501,1293,Mixture
2026-05-02T05:48:50.350904,1973,2561,1140,453,474,1375,Mixture
2026-05-02T05:48:52.345561,1879,2485,1196,525,470,1287,Mixture
2026-05-02T05:48:54.373261,1973,2529,1122,452,499,1372,Mixture
2026-05-02T05:48:56.393084,1880,2506,1215,503,469,1289,Mixture
2026-05-02T05:48:58.441851,1977,2508,1191,521,544,1369,Mixture
2026-05-02T05:49:00.337603,1972,2596,1213,488,481,1365,Mixture
2026-05-02T05:49:02.345938,1952,2496,1203,525,540,1361,Mixture
2026-05-02T05:49:04.447609,1971,2587,1223,463,499,1360,Mixture
2026-05-02T05:49:06.341857,1923,2491,1129,478,544,1330,Mixture
2026-05-02T05:49:08.360145,1880,2585,1190,438,465,1280,Mixture
2026-05-02T05:49:10.337047,1892,2492,1127,496,545,1296,Mixture
2026-05-02T05:49:12.536525,1910,2585,1150,444,456,1292,Mixture
2026-05-02T05:49:14.381450,1867,2501,1114,513,543,1272,Mixture
2026-05-02T05:49:16.341814,1926,2599,1147,440,465,1327,Mixture
2026-05-02T05:49:18.507950,1866,2481,1118,516,511,1274,Mixture
2026-05-02T05:49:20.417976,1958,2579,1119,438,464,1340,Mixture
2026-05-02T05:49:22.366539,1871,2485,1155,519,474,1280,Mixture
2026-05-02T05:49:24.413138,1961,2541,1128,444,477,1361,Mixture
2026-05-02T05:49:26.409494,1867,2479,1188,519,465,1275,Mixture
2026-05-02T05:49:28.426453,1956,2510,1123,445,499,1365,Mixture
2026-05-02T05:49:30.342606,1871,2506,1202,500,460,1266,Mixture
2026-05-02T05:49:32.505979,1952,2473,1119,440,499,1357,Mixture
2026-05-02T05:49:34.352147,1868,2533,1195,477,456,1273,Mixture
2026-05-02T05:49:36.336857,1927,2480,1113,458,531,1341,Mixture
2026-05-02T05:49:38.346118,1961,2582,1205,453,512,1371,Mixture
2026-05-02T05:49:40.340608,1908,2527,1204,519,543,1332,Mixture
2026-05-02T05:49:42.344860,1951,2578,1174,442,544,1365,Mixture
2026-05-02T05:49:44.339520,1859,2547,1174,508,540,1285,Mixture
2026-05-02T05:49:46.347534,1951,2582,1139,465,542,1354,Mixture
2026-05-02T05:49:48.387144,1866,2581,1188,523,528,1273,Mixture
2026-05-02T05:49:50.340779,1957,2586,1115,488,540,1360,Mixture
2026-05-02T05:49:52.391719,1889,2582,1184,511,493,1280,Mixture
2026-05-02T05:49:54.341857,1954,2565,1103,508,538,1349,Mixture
2026-05-02T05:49:56.345818,1912,2574,1185,516,477,1310,Mixture
2026-05-02T05:49:58.336552,1954,2538,1120,516,539,1353,Mixture
2026-05-02T05:50:00.458109,1944,2580,1184,508,459,1331,Mixture
2026-05-02T05:50:02.462095,1949,2502,1093,438,506,1348,Mixture
2026-05-02T05:50:04.351533,1859,2510,1172,485,458,1262,Mixture
2026-05-02T05:50:06.499858,1943,2487,1108,446,537,1357,Mixture
2026-05-02T05:50:08.449018,1869,2492,1191,464,462,1279,Mixture
2026-05-02T05:50:10.341871,1912,2491,1113,465,537,1337,Mixture
2026-05-02T05:50:12.487860,1865,2581,1190,444,462,1274,Mixture
2026-05-02T05:50:14.340139,1876,2484,1110,483,541,1302,Mixture
2026-05-02T05:50:16.436721,1893,2566,1160,446,460,1298,Mixture
2026-05-02T05:50:18.517906,1860,2477,1109,523,543,1274,Mixture
2026-05-02T05:50:20.338006,1865,2478,1118,529,545,1356,Mixture
2026-05-02T05:50:22.370441,1859,2473,1121,523,512,1271,Mixture
2026-05-02T05:50:24.337969,1945,2567,1101,443,465,1348,Mixture
2026-05-02T05:50:26.497085,1854,2479,1155,516,499,1272,Mixture
2026-05-02T05:50:28.553573,1946,2538,1114,439,475,1351,Mixture
2026-05-02T05:50:30.367832,1860,2482,1194,516,470,1264,Mixture
2026-05-02T05:50:32.419221,1951,2512,1124,441,504,1353,Mixture
2026-05-02T05:50:34.339351,1865,2492,1203,501,466,1265,Mixture
2026-05-02T05:50:36.352976,1950,2472,1124,444,526,1349,Mixture
2026-05-02T05:50:38.334979,1853,2524,1208,488,464,1267,Mixture
2026-05-02T05:50:40.497028,1924,2473,1209,527,545,1333,Mixture
2026-05-02T05:50:42.343393,1951,2571,1201,457,506,1351,Mixture
2026-05-02T05:50:44.339290,1904,2503,1198,514,544,1315,Mixture
2026-05-02T05:50:46.438658,1960,2575,1181,445,534,1351,Mixture
2026-05-02T05:50:48.340681,1879,2540,1201,511,544,1284,Mixture
2026-05-02T05:50:50.429198,1950,2580,1158,455,543,1352,Mixture
2026-05-02T05:50:52.340799,1863,2558,1198,512,533,1266,Mixture
2026-05-02T05:50:54.346522,1955,2565,1130,485,543,1355,Mixture
2026-05-02T05:50:56.337489,1884,2567,1192,515,515,1284,Mixture
2026-05-02T05:50:58.416946,1957,2562,1108,509,533,1356,Mixture
2026-05-02T05:51:00.338511,1918,2582,1198,525,488,1308,Mixture
2026-05-02T05:51:02.415132,1961,2533,1119,523,545,1346,Mixture
2026-05-02T05:51:04.331338,1942,2565,1180,508,463,1324,Mixture
2026-05-02T05:51:06.334830,1961,2504,1128,512,540,1344,Mixture
2026-05-02T05:51:08.343147,1960,2575,1175,496,458,1341,Mixture
2026-05-02T05:51:10.349389,1954,2485,1173,516,534,1351,Mixture
2026-05-02T05:51:12.339986,1955,2572,1183,469,490,1348,Mixture
2026-05-02T05:51:14.362715,1917,2488,1177,513,534,1318,Mixture
2026-05-02T05:51:16.490200,1856,2559,1174,437,453,1256,Mixture
2026-05-02T05:51:18.356870,1895,2466,1097,484,539,1291,Mixture
2026-05-02T05:51:20.637547,1893,2559,1158,446,464,1270,Mixture
2026-05-02T05:51:22.431878,1869,2480,1100,511,538,1269,Mixture
2026-05-02T05:51:24.367890,1919,2566,1139,443,463,1308,Mixture
2026-05-02T05:51:26.366835,1865,2483,1124,520,524,1271,Mixture
2026-05-02T05:51:28.336263,1861,2479,1103,449,490,1353,Mixture
2026-05-02T05:51:30.361436,1861,2479,1139,519,507,1270,Mixture
2026-05-02T05:51:32.339712,1949,2547,1087,444,475,1353,Mixture
2026-05-02T05:51:34.465459,1913,2563,1169,518,482,1310,Mixture
2026-05-02T05:51:36.365445,1951,2522,1100,443,500,1357,Mixture
2026-05-02T05:51:38.344707,1857,2493,1187,512,471,1269,Mixture
2026-05-02T05:51:40.337337,1946,2486,1098,440,522,1350,Mixture
2026-05-02T05:51:42.447760,1854,2527,1184,473,455,1272,Mixture
2026-05-02T05:51:44.347746,1928,2477,1120,452,547,1342,Mixture
2026-05-02T05:51:46.650922,1854,2542,1191,452,463,1266,Mixture
2026-05-02T05:51:48.336453,1898,2478,1109,475,543,1314,Mixture
2026-05-02T05:51:50.353576,1866,2569,1172,442,464,1265,Mixture
2026-05-02T05:51:52.335167,1876,2493,1110,489,539,1304,Mixture
2026-05-02T05:51:54.375929,1893,2591,1153,439,456,1307,Mixture
2026-05-02T05:51:56.335363,1864,2491,1112,512,545,1284,Mixture
2026-05-02T05:51:58.729535,1921,2584,1139,443,467,1333,Mixture
2026-05-02T05:52:00.500190,1863,2496,1145,522,522,1294,Mixture
2026-05-02T05:52:02.516493,1952,2587,1118,441,468,1360,Mixture
2026-05-02T05:52:04.334983,1864,2485,1165,522,496,1287,Mixture
2026-05-02T05:52:06.332514,1950,2553,1111,443,482,1367,Mixture
2026-05-02T05:52:08.459727,1866,2484,1193,515,468,1283,Mixture
2026-05-02T05:52:10.333518,1947,2503,1103,440,506,1358,Mixture
2026-05-02T05:52:12.330114,1857,2506,1199,494,460,1273,Mixture
2026-05-02T05:52:14.340431,1941,2474,1112,443,531,1344,Mixture
2026-05-02T05:52:16.442253,1855,2526,1196,467,457,1261,Mixture
2026-05-02T05:52:18.429708,1912,2473,1113,456,538,1330,Mixture
2026-05-02T05:52:20.850268,1846,2556,1197,455,453,1263,Mixture
2026-05-02T05:52:22.344745,1887,2477,1108,482,539,1300,Mixture
2026-05-02T05:52:24.489745,1862,2560,1177,430,463,1266,Mixture
2026-05-02T05:52:26.476906,1850,2474,1110,501,546,1272,Mixture
2026-05-02T05:52:28.354949,1888,2557,1153,443,466,1273,Mixture
2026-05-02T05:52:30.330737,1843,2463,1120,521,526,1246,Mixture
2026-05-02T05:52:32.382135,1915,2555,1119,449,459,1305,Mixture
2026-05-02T05:52:34.360285,1851,2469,1143,526,503,1251,Mixture
2026-05-02T05:52:36.451036,1937,2539,1104,445,468,1331,Mixture
2026-05-02T05:52:38.362268,1847,2469,1167,526,476,1252,Mixture
2026-05-02T05:52:40.504557,1938,2516,1109,435,480,1337,Mixture
2026-05-02T05:52:42.346446,1851,2477,1207,515,464,1263,Mixture
2026-05-02T05:52:44.329894,1930,2487,1122,446,511,1350,Mixture
2026-05-02T05:52:46.445120,1851,2503,1205,487,455,1267,Mixture
2026-05-02T05:52:48.378333,1926,2466,1116,443,527,1345,Mixture
2026-05-02T05:52:50.333387,1845,2546,1197,460,464,1264,Mixture
2026-05-02T05:52:52.382810,1897,2480,1121,466,547,1322,Mixture
2026-05-02T05:52:54.484791,1830,2568,1191,441,454,1260,Mixture
2026-05-02T05:52:56.355126,1872,2480,1122,485,540,1294,Mixture
2026-05-02T05:52:58.334252,1865,2558,1174,438,463,1270,Mixture
2026-05-02T05:53:00.418871,1835,2471,1111,500,532,1259,Mixture
2026-05-02T05:53:02.363023,1894,2558,1135,437,463,1287,Mixture
2026-05-02T05:53:04.333177,1846,2470,1121,512,524,1251,Mixture
2026-05-02T05:53:06.427476,1924,2557,1126,446,463,1328,Mixture
2026-05-02T05:53:08.360770,1831,2469,1146,522,490,1255,Mixture
2026-05-02T05:53:10.355897,1936,2533,1129,447,471,1343,Mixture
2026-05-02T05:53:12.350424,1847,2470,1198,525,462,1252,Mixture
2026-05-02T05:53:14.398118,1930,2508,1118,446,470,1346,Mixture
2026-05-02T05:53:16.344207,1847,2476,1199,504,463,1265,Mixture
2026-05-02T05:53:18.341476,1934,2482,1120,436,527,1354,Mixture
2026-05-02T05:53:20.442152,1851,2498,1202,477,461,1276,Mixture
2026-05-02T05:53:22.386961,1924,2478,1130,445,539,1352,Mixture
2026-05-02T05:53:24.539846,1862,2563,1204,458,466,1284,Mixture
2026-05-02T05:53:26.329353,1908,2484,1132,474,539,1331,Mixture
2026-05-02T05:53:28.529427,1874,2588,1206,438,460,1297,Mixture
2026-05-02T05:53:30.325672,1879,2484,1123,485,543,1316,Mixture
2026-05-02T05:53:32.474830,1908,2597,1179,442,455,1333,Mixture
2026-05-02T05:53:34.471123,1861,2489,1134,506,541,1302,Mixture
2026-05-02T05:53:36.453997,1923,2588,1142,442,462,1336,Mixture
2026-05-02T05:53:38.322636,1863,2489,1147,511,509,1274,Mixture
2026-05-02T05:53:40.407528,1949,2576,1132,444,462,1357,Mixture
2026-05-02T05:53:42.327832,1860,2484,1182,517,487,1278,Mixture
2026-05-02T05:53:44.422834,1944,2532,1122,446,471,1357,Mixture
2026-05-02T05:53:46.323046,1852,2479,1192,507,458,1269,Mixture
